Country,ISO_Code,Level,GDLCODE,Region,"2015","2016","2017","2018"
"Mexico","MEX","Subnat","MEXr201"," Noroeste (Baja California, Baja California Sur, Chihuahua, Durango, Jalisco, Nayarit, Sinaloa y Son",4.42,4.35,4.27,4.20
"Mexico","MEX","Subnat","MEXr205"," Sur (Campeche, Chiapas, Oaxaca, Quintana Roo, Tabasco, Veracruz y Yucatan)",4.69,4.64,4.58,4.53
"Mexico","MEX","Subnat","MEXr101","Aguascalientes",4.93,4.89,4.84,4.80
"Mexico","MEX","Subnat","MEXr102","Baja California",4.33,4.29,4.25,4.21
"Mexico","MEX","Subnat","MEXr103","Baja California Sur",4.10,4.03,3.97,3.90
"Mexico","MEX","Subnat","MEXr104","Campeche",4.55,4.53,4.51,4.48
"Mexico","MEX","Subnat","MEXr107","Chiapas",5.33,5.29,5.24,5.20
"Mexico","MEX","Subnat","MEXr108","Chihuahua",4.30,4.27,4.24,4.21
"Mexico","MEX","Subnat","MEXr105","Coahuila",4.40,4.37,4.34,4.31
"Mexico","MEX","Subnat","MEXr106","Colima",4.30,4.29,4.28,4.27
"Mexico","MEX","Subnat","MEXr109","Distrito Federal",4.40,4.36,4.31,4.27
"Mexico","MEX","Subnat","MEXr110","Durango",4.90,4.91,4.91,4.92
"Mexico","MEX","Subnat","MEXr111","Guanajuato",5.11,5.04,4.97,4.90
"Mexico","MEX","Subnat","MEXr112","Guerrero",5.11,5.07,5.03,4.99
"Mexico","MEX","Subnat","MEXr113","Hidalgo",4.69,4.65,4.61,4.58
"Mexico","MEX","Subnat","MEXr114","Jalisco",4.79,4.71,4.63,4.54
"Mexico","MEX","Subnat","MEXr115","Mexico",4.79,4.74,4.69,4.64
"Mexico","MEX","Subnat","MEXr116","Michoacan de Ocampo",4.93,4.91,4.88,4.86
"Mexico","MEX","Subnat","MEXr117","Morelos",4.57,4.53,4.48,4.44
"Mexico","MEX","Subnat","MEXr118","Nayarit",4.46,4.41,4.36,4.32
"Mexico","MEX","Subnat","MEXr119","Nuevo Leon",4.45,4.41,4.37,4.33
"Mexico","MEX","Subnat","MEXr120","Oaxaca",4.83,4.76,4.69,4.62
"Mexico","MEX","Subnat","MEXr121","Puebla",4.95,4.90,4.85,4.81
"Mexico","MEX","Subnat","MEXr122","Queretaro",4.73,4.67,4.61,4.54
"Mexico","MEX","Subnat","MEXr123","Quintana Roo",4.38,4.33,4.29,4.24
"Mexico","MEX","Subnat","MEXr124","San Luis Potosi",4.82,4.79,4.76,4.74
"Mexico","MEX","Subnat","MEXr125","Sinaloa",4.55,4.51,4.47,4.43
"Mexico","MEX","Subnat","MEXr126","Sonora",4.35,4.32,4.29,4.26
"Mexico","MEX","Subnat","MEXr127","Tabasco",4.62,4.60,4.58,4.57
"Mexico","MEX","Subnat","MEXr128","Tamaulipas",4.49,4.50,4.50,4.51
"Mexico","MEX","Subnat","MEXr129","Tlaxcala",5.00,4.96,4.91,4.87
"Mexico","MEX","Subnat","MEXr130","Veracruz",4.53,4.50,4.47,4.44
"Mexico","MEX","Subnat","MEXr131","Yucatan",4.73,4.71,4.68,4.66
"Mexico","MEX","Subnat","MEXr132","Zacatecas",4.70,4.66,4.63,4.59
"Nicaragua","NIC","National","NICt","Total",3.76,,,
"Nicaragua","NIC","Urb/rur","NICtu","Urban",3.51,,,
"Nicaragua","NIC","Urb/rur","NICtr","Rural",4.16,,,
"Nicaragua","NIC","Poverty","NICp1","Poor",4.28,,,
"Nicaragua","NIC","Poverty","NICp0","Nonpoor",3.35,,,
"Nicaragua","NIC","Wealth quartiles","NICw41","Lowest 25%",4.33,,,
"Nicaragua","NIC","Wealth quartiles","NICw42","Second 25%",4.06,,,
"Nicaragua","NIC","Wealth quartiles","NICw43","Third 25%",3.54,,,
"Nicaragua","NIC","Wealth quartiles","NICw44","Highest 25%",3.16,,,
"Nicaragua","NIC","Subnat","NICr103","Atlantico (Rio San Juan, Atlantico Norte (Raan), Atlantico Sur (Raas))",4.39,,,
"Nicaragua","NIC","Subnat","NICr102","Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",4.06,,,
"Nicaragua","NIC","Subnat","NICr101","Pacifico (Chinandega, Leon, Managua, Masaya, Granada, Carazo, Rivas)",3.49,,,
"Panama","PAN","National","PANt","Total",8.67,10.6,,
"Panama","PAN","Urb/rur","PANtu","Urban",8.07,9.85,,
"Panama","PAN","Urb/rur","PANtr","Rural",9.92,12.1,,
"Panama","PAN","Poverty","PANp1","Poor",11.6,14.2,,
"Panama","PAN","Poverty","PANp0","Nonpoor",8.10,9.87,,
"Panama","PAN","Wealth quartiles","PANw41","Lowest 25%",10.8,13.3,,
"Panama","PAN","Wealth quartiles","PANw42","Second 25%",7.72,9.24,,
"Panama","PAN","Wealth quartiles","PANw43","Third 25%",7.74,9.43,,
"Panama","PAN","Wealth quartiles","PANw44","Highest 25%",7.68,9.34,,
"Panama","PAN","Subnat","PANr203"," Area Central",2.92,,,
"Panama","PAN","Subnat","PANr201"," Area Metropolitana",2.41,,,
"Panama","PAN","Subnat","PANr204"," Area Occidental",2.80,,,
"Panama","PAN","Subnat","PANr202"," Area Oriental",2.68,,,
"Panama","PAN","Subnat","PANr101","Bocas del Toro",7.39,7.39,,
"Panama","PAN","Subnat","PANr104","Chiriqui",4.52,4.52,,
"Panama","PAN","Subnat","PANr102","Cocle",4.90,4.90,,
"Panama","PAN","Subnat","PANr103","Colon",4.74,4.74,,
"Panama","PAN","Subnat","PANr105","Darien",5.51,5.51,,
"Panama","PAN","Subnat","PANr111","Embera Wounaan",6.45,6.45,,
"Panama","PAN","Subnat","PANr106","Herrera",3.86,3.86,,
"Panama","PAN","Subnat","PANr110","Kuna Yala",8.63,8.63,,
"Panama","PAN","Subnat","PANr107","Los Santos",3.61,3.61,,
"Panama","PAN","Subnat","PANr112","Ngobe Bugle",7.88,7.88,,
"Panama","PAN","Subnat","PANr108","Panama",4.46,4.46,,
"Panama","PAN","Subnat","PANr109","Veraguas",4.66,4.66,,
"Paraguay","PRY","National","PRYt","Total",3.25,,,
"Paraguay","PRY","Urb/rur","PRYtu","Urban",2.97,,,
"Paraguay","PRY","Urb/rur","PRYtr","Rural",3.57,,,
"Paraguay","PRY","Poverty","PRYp1","Poor",3.81,,,
"Paraguay","PRY","Poverty","PRYp0","Nonpoor",3.29,,,
"Paraguay","PRY","Wealth quartiles","PRYw41","Lowest 25%",3.81,,,
"Paraguay","PRY","Wealth quartiles","PRYw42","Second 25%",3.26,,,
"Paraguay","PRY","Wealth quartiles","PRYw43","Third 25%",3.00,,,
"Paraguay","PRY","Wealth quartiles","PRYw44","Highest 25%",2.98,,,
"Paraguay","PRY","Subnat","PRYr105","Central (Asuncion, Central)",2.85,,,
"Paraguay","PRY","Subnat","PRYr102","North-East (Caaguazu, Alto Parana, Canideyu)",3.71,,,
"Paraguay","PRY","Subnat","PRYr101","North-West (Boqueron, Alto Paraguay, Presidente Hayes, Conception, Amambay, San pedro, Cordillera)",3.37,,,
"Paraguay","PRY","Subnat","PRYr104","South-East (Guaira, Misiones, Paraguari, Neembucu)",3.26,,,
"Paraguay","PRY","Subnat","PRYr103","South-West (Caazapa, Itapua)",3.26,,,
"Peru","PER","National","PERt","Total",5.11,,,
"Peru","PER","Urb/rur","PERtu","Urban",5.15,,,
"Peru","PER","Urb/rur","PERtr","Rural",4.89,,,
"Peru","PER","Poverty","PERp1","Poor",5.02,,,
"Peru","PER","Poverty","PERp0","Nonpoor",5.07,,,
"Peru","PER","Wealth quartiles","PERw41","Lowest 25%",5.27,,,
"Peru","PER","Wealth quartiles","PERw42","Second 25%",4.92,,,
"Peru","PER","Wealth quartiles","PERw43","Third 25%",5.01,,,
"Peru","PER","Wealth quartiles","PERw44","Highest 25%",5.10,,,
"Peru","PER","Subnat","PERr106","Central (Huancavelica, Huanuco, Junin, Pasco)",5.43,,,
"Peru","PER","Subnat","PERr103","East (Madre de Dios, Cusco, Puno, Apurimac)",4.24,,,
"Peru","PER","Subnat","PERr101","North (Tumbes, Piura, Lambayeque, Cajamarca, La Libertad)",5.04,,,
"Peru","PER","Subnat","PERr102","North East (Amazonas, Loreto, San Martin, Ucayali)",5.97,,,
"Peru","PER","Subnat","PERr104","South (Tacna, Moquegua, Arequipa, Ica, Ayacucho)",4.58,,,
"Peru","PER","Subnat","PERr105","West (Ancash, Lima, Callao)",5.11,,,
"Saint Lucia","LCA","National","LCAt","Total",4.05,,,
"Saint Lucia","LCA","Urb/rur","LCAtu","Urban",3.97,,,
"Saint Lucia","LCA","Urb/rur","LCAtr","Rural",4.07,,,
"Saint Lucia","LCA","Poverty","LCAp1","Poor",2.64,,,
"Saint Lucia","LCA","Poverty","LCAp0","Nonpoor",4.10,,,
"Saint Lucia","LCA","Wealth quartiles","LCAw41","Lowest 25%",4.01,,,
"Saint Lucia","LCA","Wealth quartiles","LCAw42","Second 25%",3.93,,,
"Saint Lucia","LCA","Wealth quartiles","LCAw43","Third 25%",4.06,,,
"Saint Lucia","LCA","Wealth quartiles","LCAw44","Highest 25%",4.17,,,
"Saint Lucia","LCA","Subnat","LCAr101","St Lucia total",4.05,,,
"Suriname","SUR","National","SURt","Total",,,,
"Suriname","SUR","Urb/rur","SURtu","Urban",,,,
"Suriname","SUR","Urb/rur","SURtr","Rural",,,,
"Suriname","SUR","Poverty","SURp1","Poor",,,,
"Suriname","SUR","Poverty","SURp0","Nonpoor",,,,
"Suriname","SUR","Wealth quartiles","SURw41","Lowest 25%",,,,
"Suriname","SUR","Wealth quartiles","SURw42","Second 25%",,,,
"Suriname","SUR","Wealth quartiles","SURw43","Third 25%",,,,
"Suriname","SUR","Wealth quartiles","SURw44","Highest 25%",,,,
"Suriname","SUR","Subnat","SURr105","Brokopondo and Sipaliwini",,,,
"Suriname","SUR","Subnat","SURr104","Commewijne and Marowijne",,,,
"Suriname","SUR","Subnat","SURr103","Nickerie, Coronie and Saramacca",,,,
"Suriname","SUR","Subnat","SURr101","Paramaribo",,,,
"Suriname","SUR","Subnat","SURr102","Wanica and Para",,,,
"Trinidad & Tobago","TTO","National","TTOt","Total",,,,
"Trinidad & Tobago","TTO","Urb/rur","TTOu","Urban",,,,
"Trinidad & Tobago","TTO","Urb/rur","TTOr","Rural",,,,
"Trinidad & Tobago","TTO","Poverty","TTOp1","Poor",,,,
"Trinidad & Tobago","TTO","Poverty","TTOp0","Nonpoor",,,,
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw41","Lowest 25%",,,,
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw42","Second 25%",,,,
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw43","Third 25%",,,,
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw44","Highest 25%",,,,
"Trinidad & Tobago","TTO","Subnat","TTOr103","Central",,,,
"Trinidad & Tobago","TTO","Subnat","TTOr102","East",,,,
"Trinidad & Tobago","TTO","Subnat","TTOr101","North West",,,,
"Trinidad & Tobago","TTO","Subnat","TTOr104","South West",,,,
"Trinidad & Tobago","TTO","Subnat","TTOr105","Tobago",,,,
"Uruguay","URY","National","URYt","Total",5.93,6.95,,
"Uruguay","URY","Urb/rur","URYtu","Urban",5.90,6.91,,
"Uruguay","URY","Urb/rur","URYtr","Rural",6.00,7.03,,
"Uruguay","URY","Poverty","URYp1","Poor",3.89,,,
"Uruguay","URY","Poverty","URYp0","Nonpoor",2.93,,,
"Uruguay","URY","Wealth quartiles","URYw41","Lowest 25%",4.47,4.47,,
"Uruguay","URY","Wealth quartiles","URYw42","Second 25%",3.99,3.99,,
"Uruguay","URY","Wealth quartiles","URYw43","Third 25%",3.56,3.56,,
"Uruguay","URY","Wealth quartiles","URYw44","Highest 25%",3.42,3.42,,
"Uruguay","URY","Subnat","URYr105","Centro (Durazno and Tacuarembo)",6.51,7.70,,
"Uruguay","URY","Subnat","URYr106","Centro Sur (Flores, Florida and Lavalleja)",6.83,8.18,,
"Uruguay","URY","Subnat","URYr103","Costa Este (Canelones, Maldonado and Rocha)",5.27,6.04,,
"Uruguay","URY","Subnat","URYr107","Litoral Norte (Paysandu, Salto and Rio Negro)",5.66,6.48,,
"Uruguay","URY","Subnat","URYr104","Litoral Sur (Soriano, Colonia and San Jose)",5.18,5.89,,
"Uruguay","URY","Subnat","URYr101","Montevideo and Metropolitan area",6.43,7.69,,
"Uruguay","URY","Subnat","URYr102","Norte (Artigas, Rivera, Cerro Largo and Trienta y Tres)",4.94,5.53,,
"Venezuela","VEN","National","VENt","Total",4.84,4.79,,
"Venezuela","VEN","Urb/rur","VENtu","Urban",4.86,4.82,,
"Venezuela","VEN","Urb/rur","VENtr","Rural",4.64,4.55,,
"Venezuela","VEN","Poverty","VENp1","Poor",5.12,5.09,,
"Venezuela","VEN","Poverty","VENp0","Nonpoor",4.83,4.79,,
"Venezuela","VEN","Wealth quartiles","VENw41","Lowest 25%",,,,
"Venezuela","VEN","Wealth quartiles","VENw42","Second 25%",,,,
"Venezuela","VEN","Wealth quartiles","VENw43","Third 25%",,,,
"Venezuela","VEN","Wealth quartiles","VENw44","Highest 25%",,,,
"Venezuela","VEN","Subnat","VENr201"," Region Capital",4.55,4.55,,
"Venezuela","VEN","Subnat","VENr206"," Region Central",4.66,4.66,,
"Venezuela","VEN","Subnat","VENr203"," Region Centro-Occidental",5.20,5.20,,
"Venezuela","VEN","Subnat","VENr207"," Region Guayana",4.77,4.77,,
"Venezuela","VEN","Subnat","VENr208"," Region Los Andes",4.60,4.60,,
"Venezuela","VEN","Subnat","VENr205"," Region Los Llanos",5.05,5.05,,
"Venezuela","VEN","Subnat","VENr204"," Region Oriental",5.41,5.41,,
"Venezuela","VEN","Subnat","VENr202"," Region Zuliana",5.30,5.30,,
"Venezuela","VEN","Subnat","VENr110","Amacuros Delta Federal Territory",,,,
"Venezuela","VEN","Subnat","VENr102","Amazonas Federal Territory",,,,
"Venezuela","VEN","Subnat","VENr103","Anzoategui",,,,
"Venezuela","VEN","Subnat","VENr104","Apure",,,,
"Venezuela","VEN","Subnat","VENr105","Aragua",,,,
"Venezuela","VEN","Subnat","VENr106","Barinas",,,,
"Venezuela","VEN","Subnat","VENr107","Bolivar",,,,
"Venezuela","VEN","Subnat","VENr108","Carabobo",,,,
"Venezuela","VEN","Subnat","VENr109","Cojedes",,,,
"Venezuela","VEN","Subnat","VENr111","Falcon",,,,
"Venezuela","VEN","Subnat","VENr101","Federal District",,,,
"Venezuela","VEN","Subnat","VENr112","Guarico",,,,
"Venezuela","VEN","Subnat","VENr113","Lara",,,,
"Venezuela","VEN","Subnat","VENr114","Merida",,,,
"Venezuela","VEN","Subnat","VENr115","Miranda",,,,
"Venezuela","VEN","Subnat","VENr116","Monagas",,,,
"Venezuela","VEN","Subnat","VENr117","Nueva Esparta",,,,
"Venezuela","VEN","Subnat","VENr118","Portuguesa",,,,
"Venezuela","VEN","Subnat","VENr119","Sucre",,,,
"Venezuela","VEN","Subnat","VENr120","Tachira",,,,
"Venezuela","VEN","Subnat","VENr121","Trujillo",,,,
"Venezuela","VEN","Subnat","VENr124","Vargas",,,,
"Venezuela","VEN","Subnat","VENr122","Yaracuy",,,,
"Venezuela","VEN","Subnat","VENr123","Zulia",,,,
"Afghanistan","AFG","National","AFGt","Total",9.81,9.92,10.0,10.1
"Afghanistan","AFG","Urb/rur","AFGtu","Urban",9.45,9.58,9.71,9.84
"Afghanistan","AFG","Urb/rur","AFGtr","Rural",9.93,10.0,10.2,10.3
"Afghanistan","AFG","Poverty","AFGp1","Poor",9.25,9.34,9.43,9.51
"Afghanistan","AFG","Poverty","AFGp0","Nonpoor",10.4,10.4,10.5,10.5
"Afghanistan","AFG","Wealth quartiles","AFGw41","Lowest 25%",9.64,9.85,10.1,10.3
"Afghanistan","AFG","Wealth quartiles","AFGw42","Second 25%",9.71,9.84,9.97,10.1
"Afghanistan","AFG","Wealth quartiles","AFGw43","Third 25%",10.1,10.1,10.2,10.2
"Afghanistan","AFG","Wealth quartiles","AFGw44","Highest 25%",9.79,9.87,9.95,10.0
"Afghanistan","AFG","Subnat","AFGr101","Central (Kabul Wardak Kapisa Logar Parwan Panjsher)",9.25,9.33,9.41,9.49
"Afghanistan","AFG","Subnat","AFGr102","Central Highlands (Bamyan Daikundi)",8.85,8.71,8.57,8.44
"Afghanistan","AFG","Subnat","AFGr103","East (Nangarhar Kunar Laghman Nooristan)",11.6,12.2,12.8,13.3
"Afghanistan","AFG","Subnat","AFGr104","North (Samangan Sar-e-Pul Balkh Jawzjan Faryab)",9.50,9.65,9.80,9.96
"Afghanistan","AFG","Subnat","AFGr105","North East (Baghlan Takhar Badakhshan Kunduz)",9.04,8.92,8.80,8.68
"Afghanistan","AFG","Subnat","AFGr106","South (Uruzgan Helmand Zabul Nimroz Kandahar)",10.8,11.0,11.2,11.4
"Afghanistan","AFG","Subnat","AFGr107","South East (Ghazni Paktya Paktika Khost)",11.5,11.5,11.4,11.4
"Afghanistan","AFG","Subnat","AFGr108","West (Ghor Herat Badghis Farah)",8.65,8.90,9.15,9.41
"Bangladesh","BGD","National","BGDt","Total",5.62,5.62,5.62,
"Bangladesh","BGD","Urb/rur","BGDtu","Urban",5.44,5.44,5.44,
"Bangladesh","BGD","Urb/rur","BGDtr","Rural",5.70,5.70,5.70,
"Bangladesh","BGD","Poverty","BGDp1","Poor",5.46,5.46,5.46,
"Bangladesh","BGD","Poverty","BGDp0","Nonpoor",6.00,6.00,6.00,
"Bangladesh","BGD","Wealth quartiles","BGDw41","Lowest 25%",5.36,5.36,5.36,
"Bangladesh","BGD","Wealth quartiles","BGDw42","Second 25%",5.55,5.55,5.55,
"Bangladesh","BGD","Wealth quartiles","BGDw43","Third 25%",5.81,5.81,5.81,
"Bangladesh","BGD","Wealth quartiles","BGDw44","Highest 25%",5.76,5.76,5.76,
"Bangladesh","BGD","Subnat","BGDr214"," Bagerhat, Khulna, Satkhira",5.18,5.18,5.18,
"Bangladesh","BGD","Subnat","BGDr204"," Bandarban, Cox s Bazar",6.44,6.44,6.44,
"Bangladesh","BGD","Subnat","BGDr202"," Barguna, Bhola, Patuakhali",5.64,5.64,5.64,
"Bangladesh","BGD","Subnat","BGDr201"," Barisal, Jhalokati, Pirojpur",5.47,5.47,5.47,
"Bangladesh","BGD","Subnat","BGDr219"," Bogra, Gaibandha, Jaypurhat",4.69,4.69,4.69,
"Bangladesh","BGD","Subnat","BGDr207"," Brahmanbaria, Chandpur, Comilla",6.25,6.25,6.25,
"Bangladesh","BGD","Subnat","BGDr203"," Chittagong",5.98,5.98,5.98,
"Bangladesh","BGD","Subnat","BGDr216"," Chuadanga, Jhenaidah, Kushtia, Meherpur",5.05,5.05,5.05,
"Bangladesh","BGD","Subnat","BGDr208"," Dhaka",5.11,5.11,5.11,
"Bangladesh","BGD","Subnat","BGDr220"," Dinajpur, Nilphamari, Panchagarh, Thakurgaon",5.14,5.14,5.14,
"Bangladesh","BGD","Subnat","BGDr212"," Faridpur, Manikganj, Rajbari",5.56,5.56,5.56,
"Bangladesh","BGD","Subnat","BGDr206"," Feni, Lakshmipur, Noakhali",6.34,6.34,6.34,
"Bangladesh","BGD","Subnat","BGDr209"," Gazipur, Narayanganj, Narsingdi",5.19,5.19,5.19,
"Bangladesh","BGD","Subnat","BGDr213"," Gopalganj, Madaripur, Munshiganj, Shariatpur",5.55,5.55,5.55,
"Bangladesh","BGD","Subnat","BGDr223"," Habiganj, Sunamganj",7.20,7.20,7.20,
"Bangladesh","BGD","Subnat","BGDr210"," Jamalpur, Sherpur, Tangail",5.40,5.40,5.40,
"Bangladesh","BGD","Subnat","BGDr215"," Jessore, Magura, Narail",5.06,5.06,5.06,
"Bangladesh","BGD","Subnat","BGDr205"," Khagrachhari, Rangamati (Chattagram)",5.77,5.77,5.77,
"Bangladesh","BGD","Subnat","BGDr211"," Kishoreganj, Mymensingh, Netrakona",5.96,5.96,5.96,
"Bangladesh","BGD","Subnat","BGDr221"," Kurigram, Lalmonirhat, Rangpur",5.40,5.40,5.40,
"Bangladesh","BGD","Subnat","BGDr222"," Maulvibazar, Sylhet",7.16,7.16,7.16,
"Bangladesh","BGD","Subnat","BGDr217"," Naogaon, Nawabganj, Rajshahi",5.01,5.01,5.01,
"Bangladesh","BGD","Subnat","BGDr218"," Natore, Pabna, Sirajganj",5.16,5.16,5.16,
"Bhutan","BTN","National","BTNt","Total",,,,
"Bhutan","BTN","Urb/rur","BTNtu","Urban",,,,
"Bhutan","BTN","Urb/rur","BTNtr","Rural",,,,
"Bhutan","BTN","Poverty","BTNp1","Poor",,,,
"Bhutan","BTN","Poverty","BTNp0","Nonpoor",,,,
"Bhutan","BTN","Wealth quartiles","BTNw41","Lowest 25%",,,,
"Bhutan","BTN","Wealth quartiles","BTNw42","Second 25%",,,,
"Bhutan","BTN","Wealth quartiles","BTNw43","Third 25%",,,,
"Bhutan","BTN","Wealth quartiles","BTNw44","Highest 25%",,,,
"Bhutan","BTN","Subnat","BTNr101","Bumthang",,,,
"Bhutan","BTN","Subnat","BTNr102","Chukha",,,,
"Bhutan","BTN","Subnat","BTNr103","Dagana",,,,
"Bhutan","BTN","Subnat","BTNr104","Gasa",,,,
"Bhutan","BTN","Subnat","BTNr105","Haa",,,,
"Bhutan","BTN","Subnat","BTNr106","Lhuntse",,,,
"Bhutan","BTN","Subnat","BTNr107","Mongar",,,,
"Bhutan","BTN","Subnat","BTNr108","Paro",,,,
"Bhutan","BTN","Subnat","BTNr109","Pemagatshel",,,,
"Bhutan","BTN","Subnat","BTNr110","Punakha",,,,
"Bhutan","BTN","Subnat","BTNr111","Samdrup jongkhar",,,,
"Bhutan","BTN","Subnat","BTNr112","Samtse",,,,
"Bhutan","BTN","Subnat","BTNr113","Sarpang",,,,
"Bhutan","BTN","Subnat","BTNr114","Thimphu",,,,
"Bhutan","BTN","Subnat","BTNr115","Trashigang",,,,
"Bhutan","BTN","Subnat","BTNr116","Trashiyangtse",,,,
"Bhutan","BTN","Subnat","BTNr117","Trongsa",,,,
"Bhutan","BTN","Subnat","BTNr118","Tsirang",,,,
"Bhutan","BTN","Subnat","BTNr119","Wangdi",,,,
"Bhutan","BTN","Subnat","BTNr120","Zhemgang",,,,
"Cambodia","KHM","National","KHMt","Total",5.51,5.48,5.45,
"Cambodia","KHM","Urb/rur","KHMtu","Urban",6.27,6.31,6.36,
"Cambodia","KHM","Urb/rur","KHMtr","Rural",5.37,5.33,5.28,
"Cambodia","KHM","Poverty","KHMp1","Poor",5.17,5.11,5.04,
"Cambodia","KHM","Poverty","KHMp0","Nonpoor",5.75,5.72,5.68,
"Cambodia","KHM","Wealth quartiles","KHMw41","Lowest 25%",5.40,5.36,5.33,
"Cambodia","KHM","Wealth quartiles","KHMw42","Second 25%",5.23,5.18,5.14,
"Cambodia","KHM","Wealth quartiles","KHMw43","Third 25%",5.54,5.52,5.49,
"Cambodia","KHM","Wealth quartiles","KHMw44","Highest 25%",5.83,5.80,5.78,
"Cambodia","KHM","Subnat","KHMr101","Banteay Mean Chey",5.55,5.51,5.47,
"Cambodia","KHM","Subnat","KHMr113","Bat Dambang-Krong Pailin",5.45,5.40,5.34,
"Cambodia","KHM","Subnat","KHMr102","Kampong Cham (incl Tboung Khmum)",5.89,6.00,6.11,
"Cambodia","KHM","Subnat","KHMr103","Kampong Chhnang",4.92,4.74,4.57,
"Cambodia","KHM","Subnat","KHMr104","Kampong Spueu",5.46,5.40,5.33,
"Cambodia","KHM","Subnat","KHMr105","Kampong Thum",5.33,5.21,5.08,
"Cambodia","KHM","Subnat","KHMr114","Kampot-Krong Kaeb-Krong Preah Sihanouk",5.22,5.13,5.04,
"Cambodia","KHM","Subnat","KHMr106","Kandal",5.26,5.17,5.09,
"Cambodia","KHM","Subnat","KHMr107","Kaoh Kong",5.61,5.57,5.52,
"Cambodia","KHM","Subnat","KHMr116","Mondol Kiri-Rotanak Kiri",6.27,6.17,6.08,
"Cambodia","KHM","Subnat","KHMr108","Phnom Penh",6.61,6.73,6.84,
"Cambodia","KHM","Subnat","KHMr110","Pousat",5.50,5.49,5.47,
"Cambodia","KHM","Subnat","KHMr115","Preah Vihear-Stueng Traeng-Kracheh",5.66,5.60,5.53,
"Cambodia","KHM","Subnat","KHMr109","Prey Veaeng",4.78,4.71,4.65,
"Cambodia","KHM","Subnat","KHMr117","Siem Reab-Otdar Mean Chey",5.35,5.22,5.08,
"Cambodia","KHM","Subnat","KHMr111","Svay Rieng",4.77,4.77,4.76,
"Cambodia","KHM","Subnat","KHMr112","Takaev",5.22,5.19,5.15,
"China","CHN","National","CHNt","Total",4.36,4.38,4.40,4.42
"China","CHN","Urb/rur","CHNtu","Urban",3.90,3.90,3.89,3.89
"China","CHN","Urb/rur","CHNtr","Rural",4.99,5.07,5.15,5.23
"China","CHN","Poverty","CHNp1","Poor",4.01,4.13,4.24,4.36
"China","CHN","Poverty","CHNp0","Nonpoor",4.35,4.34,4.33,4.32
"China","CHN","Wealth quartiles","CHNw41","Lowest 25%",4.15,4.22,4.28,4.35
"China","CHN","Wealth quartiles","CHNw42","Second 25%",4.32,4.31,4.30,4.29
"China","CHN","Wealth quartiles","CHNw43","Third 25%",4.51,4.61,4.70,4.80
"China","CHN","Wealth quartiles","CHNw44","Highest 25%",4.35,4.24,4.13,4.02
"China","CHN","Subnat","CHNr201"," Beijing, Tianjin, Hebei, Shandong",3.80,3.82,3.84,3.86
"China","CHN","Subnat","CHNr206"," Chongqing, Sichuan, Guizhou, Yunnan, Tibet",4.49,4.55,4.61,4.67
"China","CHN","Subnat","CHNr204"," Fujian,  Guangdong, Hainan",4.80,4.67,4.54,4.41
"China","CHN","Subnat","CHNr208"," Gansu, Qinghai, Ningxia, Xinjiang",4.74,4.70,4.66,4.62
"China","CHN","Subnat","CHNr207"," Henan, Shanxi, Shaanxi, Inner Mongolia",4.41,4.47,4.52,4.58
"China","CHN","Subnat","CHNr205"," Hubei, Jiangxi, Hunan, Guangxi",5.00,5.15,5.30,5.45
"China","CHN","Subnat","CHNr202"," Liaoning, Jilin, Heilongjiang",3.59,3.57,3.55,3.53
"China","CHN","Subnat","CHNr203"," Shanghai, Jiangsu, Zhejiang, Anhui",4.12,4.20,4.28,4.36
"China","CHN","Subnat","CHNr112","Anhui",4.90,5.09,5.27,5.46
"China","CHN","Subnat","CHNr101","Beijing",3.50,3.58,3.66,3.74
"China","CHN","Subnat","CHNr122","Chongqing",4.28,4.35,4.42,4.49
"China","CHN","Subnat","CHNr113","Fujian",4.88,4.86,4.84,4.82
"China","CHN","Subnat","CHNr128","Gansu",4.74,4.86,4.98,5.10
"China","CHN","Subnat","CHNr119","Guangdong",5.02,4.88,4.73,4.59
"China","CHN","Subnat","CHNr120","Guangxi Zhuang",5.36,5.52,5.67,5.83
"China","CHN","Subnat","CHNr124","Guizhou",4.81,4.94,5.06,5.19
"China","CHN","Subnat","CHNr121","Hainan",5.65,5.65,5.65,5.65
"China","CHN","Subnat","CHNr103","Hebei",4.37,4.40,4.42,4.45
"China","CHN","Subnat","CHNr108","Heilongjiang",3.74,3.80,3.85,3.91
"China","CHN","Subnat","CHNr116","Henan",5.07,5.24,5.40,5.57
"China","CHN","Subnat","CHNr117","Hubei",4.67,4.83,4.98,5.14
"China","CHN","Subnat","CHNr118","Hunan",4.99,5.07,5.14,5.22
"China","CHN","Subnat","CHNr105","Inner Mongolia",3.75,3.82,3.88,3.95
"China","CHN","Subnat","CHNr110","Jiangsu",4.13,4.25,4.36,4.48
"China","CHN","Subnat","CHNr114","Jiangxi",5.08,5.20,5.31,5.43
"China","CHN","Subnat","CHNr107","Jilin",4.04,4.18,4.31,4.45
"China","CHN","Subnat","CHNr106","Liaoning",3.50,3.46,3.41,3.37
